hospital;link;ratings;total_reviews;location;rating;review
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Bon

(Avis d'origine)
Good"
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;"(Traduit par Google) N'y allez pas. L’objectif de l’hôpital est avant tout de gagner de l’argent et non de votre santé.

Nous n'avons AUCUNE information sur le traitement. Ils ont hâte de mener de nombreux examens NON NÉCESSAIRES qui n’ont rien à voir avec votre problème physique actuel afin d’élargir le projet de loi.

L’opération qu’ils ont exécutée n’a pas abouti, mais ils étaient bien sûr impatients de nous dire de revenir très bientôt pour le prochain rendez-vous.

Le personnel plaisante et ne prend pas les situations au sérieux même si des femmes en pleurs, des enfants en pleurs et des pères inquiets sont dans la pièce.

Chambres sales, pas de transparence financière et laissés avec un sentiment d'exploitation.

Non merci merci

(Avis d'origine)
Do NOT go there. The goal of the hospital is primarily to make money, its not about your health.

We got NO information on the treatment. They are eager to conduct many UNNECESSARY examinations that have nothing to do with your actuel physial problem in order to make the bill bigger.

The operation that they executed was unsuccessful, but of course they were eager to tell us to come back very soon for the next appointment.

The staff is joking and does not take situations seriously even if weeping women, crying children and concerned fathers are in the room.

Dirty rooms, no financial transparency and left with a feeling of exploitation.

No thank thank you."
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;"(Traduit par Google) Jamais plus!
Pire expérience de ma vie! : '(

S'il vous plait, n'allez pas dans cet hôpital, c'est tellement trop professionnel.

Ils ont dit qu'il fallait attendre 2h mais attendu 10h !!!
J'ai eu une opération qui n'était PAS NECESSAIR, mais ils l'ont fait uniquement à cause de notre argent!

Le pire, c'est qu'ils ne nous ont donné aucune information! Je ne peux pas décrire à quel point cette journée a été terrible ...

(Avis d'origine)
Never ever again!
Worst experience of my life! :'(

Please don't go to this hospital, it's just sooo unprofessional.

They said we had to wait 2h but waited 10h!!!
I had an operation which was NOT NECESSAIR, but they did it only because of our money!

The worst thing was, that they didn't gave us any kind of informations! Can't describe how aweful this day was..."
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;"(Traduit par Google) L'un des meilleurs hôpitaux de Dakar. Avec un grand médecin et un magnifique bâtiment historique de l'époque coloniale française

(Avis d'origine)
One of the best hospital in Dakar. With great doctor and beautiful historical building from french colonial time"
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Frais

(Avis d'origine)
Cool"
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;"(Traduit par Google) Service correct.

(Avis d'origine)
Service correct."
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 2 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 2 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 1 étoile ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 3 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 4 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 5 étoiles ;
Hopital Principal de Dakar;https://www.google.com/maps/place/Hopital+Principal+de+Dakar/data=!4m5!3m4!1s0xec172350c61654f:0xc8bb77267bd374f8!8m2!3d14.6613436!4d-17.4347695?authuser=0&hl=fr&rclk=1;4,0;116 avis;Adresse: Rte de la Corniche Estate, Dakar, Sénégal ; 2 étoiles ;
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 3 étoiles ;J'ai était admis a l'ORL de cette hôpital mais je peu vous assurer que se sont des gens très compétent avec beaucoup d'expérience un service rapide des gens accueillants bref se sont les meilleurs
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 1 étoile ;Tres bon travail
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 5 étoiles ;C est un hôpital général très accueillant avec des services compétents
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 5 étoiles ;Très bons médecins, très bon hôpital pour tout ce qui concerne les fractures. Mais les autres spécialités sont aussi présentes. Quelques soucis d'odeur avec la proximité de la zone de captage qui a des retenues d'eau non traitées. Trop de changement de nom en si peu de temps mais le grand public a retenu CTO.
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 1 étoile ;Le montant pour effectuer le groupage sanguin est trop élevé
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 3 étoiles ;Ex CTO, l'Hôpital Général de Grand Yoff jouit d'une grande réputation au Sénégal. Là où le bas blesse c'est dans la gestion de la salubrité de l'hôpital. En effet étant à côté du zone de captage, l'hôpital est infesté par les moustiques et les mauvaises odeurs. Et n'en parlons pas des fissures sur les mur de l'hôpital et de la dégradation de la peinture.
Hôpital Général IDRISSA POUYE de Grand Yoff Sénégal;https://www.google.com/maps/place/H%C3%B4pital+G%C3%A9n%C3%A9ral+IDRISSA+POUYE+de+Grand+Yoff+S%C3%A9n%C3%A9gal/data=!4m5!3m4!1s0xec10d328fc0e231:0xf54a7ab4b32b28a8!8m2!3d14.7321263!4d-17.4451345?authuser=0&hl=fr&rclk=1;3,6;104 avis;Adresse: 134 Rue GY 530, Dakar, Sénégal ; 4 étoiles ;Ils sont cool à l'orthopédie
